timestamp,location-long,location-lat
2016-04-16 09:36:00,6.629,52.07642667
2016-04-17 09:36:00,6.629,52.07642667
2016-04-18 09:37:00,6.67637667,52.09692167
2016-04-19 09:36:00,6.68026833,52.06210333
2016-04-20 09:37:00,6.68027167,52.06212167
2016-04-21 09:37:00,6.67863167,52.06526833
2016-04-22 09:37:00,6.47473833,52.13357833
2016-04-23 09:36:00,6.63622167,52.07331
2016-04-24 09:35:00,6.63561833,52.10231833
2016-04-25 09:34:00,6.58551167,52.11384333
2016-04-26 09:33:00,6.67863333,52.06527667
2016-04-27 09:33:00,6.67863333,52.06527667
2016-04-28 09:35:00,6.65019667,52.06407167
2016-04-29 09:36:00,6.67863167,52.06527667
2016-04-30 09:36:00,6.64726167,52.06845833
2016-05-01 09:35:00,6.67863,52.065275
2016-05-02 09:37:00,6.59813,52.02736167
2016-05-05 09:39:00,6.63567667,52.102309999999996
2016-05-06 09:37:00,6.67863167,52.06527167
2016-05-07 09:40:00,6.67863167,52.06527167
2016-05-08 09:40:00,6.74969167,52.15143833
2016-05-10 09:39:00,6.67863667,52.06527333
2016-05-11 09:40:00,6.67863667,52.06527333
2016-05-19 09:27:00,6.68506667,52.04588333
2016-05-20 09:36:00,6.68506667,52.04588333
2016-05-21 09:38:00,6.56636333,52.07720833
2016-05-22 09:40:00,6.52924167,52.17463333
2016-05-24 09:36:00,7.285725,53.13994
2016-05-25 09:38:00,7.19893833,53.19163167
2016-05-27 09:37:00,7.368705,53.40832833
2016-05-28 09:37:00,7.43877667,53.40924667
2016-05-29 09:37:00,7.120310000000001,53.46979833
2016-05-30 09:38:00,7.120310000000001,53.46979833
2016-05-31 09:41:00,7.06580667,53.47937167
2016-06-01 09:40:00,7.133945,53.45887333
2016-06-04 09:41:00,8.87956167,53.67559333
2016-06-08 09:38:00,16.75643667,57.85702833
2016-06-09 09:36:00,15.73449333,57.83932667
2016-06-11 03:15:00,14.61120333,57.07025333
2016-06-11 10:53:00,14.734060000000001,58.13972167
2016-06-11 20:53:00,14.734045000000002,58.13970333
2016-06-12 14:31:00,14.99837167,59.51783667
2016-06-13 08:10:00,16.32063333,61.05929333
2016-06-14 10:16:00,19.812504999999998,63.61359667
2016-06-15 03:54:00,25.30669667,66.20677667
2016-06-15 21:30:00,32.79286833,67.83880833
2015-09-02 06:58:00,48.90933333,69.2699
2015-09-02 11:44:00,48.9083,69.27021667
2015-09-04 18:16:00,48.95035,69.26205
2015-09-04 23:40:00,48.931000000000004,69.2805
2015-09-05 06:56:00,48.88525,69.27045
2015-09-05 11:46:00,48.95276667,69.24476667
2015-09-05 23:04:00,48.91843333,69.28815
2015-09-06 06:56:00,48.90331667,69.26678333
2015-09-06 11:45:00,48.96183333,69.27055
2015-09-06 23:02:00,48.95391667,69.26653333
2015-09-07 18:19:00,49.00348333,69.25191667
2015-09-07 23:41:00,48.93591667,69.26108333
2015-09-08 06:58:00,48.86281667,69.26561667
2015-09-08 11:46:00,48.95586667,69.27731667
2015-09-09 07:00:00,48.8857,69.26855
2015-09-09 11:44:00,49.02586667,69.2481
2015-09-13 06:59:00,48.89775,69.2731
2015-09-13 11:45:00,48.90865,69.27365
2015-09-13 23:01:00,48.90186667,69.27433333
2015-09-14 06:58:00,48.90848333,69.27331667
2015-09-14 11:44:00,49.0576,69.21941667
2015-09-14 23:02:00,48.90161667,69.26695
2015-09-15 18:17:00,48.90363333,69.26671667
2015-09-15 23:41:00,48.89998333,69.26718333
2015-09-16 06:58:00,48.92098333,69.27175
2015-09-16 11:45:00,49.11465,69.25913333
2015-09-18 06:57:00,48.94881667,69.23213333
